1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,98,98
5,6,5,6
18,19,19,19
59,60,59,59
96,95,96,95
16,17,16,17
54,55,54,55
98,98,98,99
7,8,7,7
26,26,26,26
76,75,76,76
72,74,73,72
79,79,79,78
66,66,66,67
89,89,89,88
40,40,39,40
95,95,94,95
19,19,20,19
61,62,62,62
94,93,94,94
24,24,23,23
71,72,72,71
81,81,80,80
61,61,61,61
94,95,94,94
22,21,23,22
69,68,70,69
85,85,85,85
51,51,51,51
99,100,99,99
5,4,5,5
19,18,19,19
61,59,60,61
94,94,95,94
21,22,21,22
66,67,66,66
88,87,88,88
41,42,42,42
96,96,96,95
16,16,16,16
54,53,53,54
98,99,99,99
7,6,6,6
25,25,24,25
75,74,74,75
74,74,75,74
76,76,75,76
72,72,72,73
79,79,79,78
65,65,66,66
89,88,90,90
38,39,37,38
93,93,93,92
26,26,26,27
76,76,76,76
72,72,72,71
80,81,79,81
62,62,63,61
93,93,92,93
27,27,27,27
78,78,78,78
68,68,68,68
86,85,86,86
48,49,48,48
99,98,98,99
5,6,6,5
20,20,20,20
62,62,63,63
93,93,93,92
27,26,27,27
77,76,78,77
70,71,69,70
83,82,83,83
56,57,56,56
97,98,97,97
11,10,11,11
39,38,39,39
94,94,94,94
23,23,23,23
71,70,71,71
82,82,81,83
58,58,59,58
96,96,97,96
15,15,14,15
49,50,49,49
99,98,100,99
5,6,4,4
19,19,17,18
60,61,59,60
94,94,94,95
21,21,21,20
65,65,65,64
90,89,90,91
35,36,35,35
90,90,90,90
36,36,36,36
91,91,91,91
32,31,32,32
85,85,85,85
49,50,49,50
99,99,99,98
5,5,4,5
19,19,18,19
60,60,60,61
95,94,96,94
20,21,19,21
64,65,64,65
91,90,91,90
33,34,33,34
88,87,88,88
42,42,42,42
96,97,96,97
15,14,15,14
50,49,50,49
99,99,99,98
5,5,5,5
19,19,19,19
60,60,60,60
95,94,94,95
20,20,21,19
63,63,63,63
92,92,91,92
29,29,29,29
81,80,81,80
62,62,62,63
93,93,93,93
25,25,25,25
74,73,73,74
77,77,77,76
71,70,70,71
82,83,82,82
59,58,59,59
96,95,96,95
17,17,16,18
55,55,54,55
98,98,99,97
8,8,7,9
29,29,28,30
81,82,80,82
60,59,61,59
95,96,94,95
19,18,20,19
60,59,61,60
95,96,95,95
18,17,18,19
59,58,60,59
95,95,96,95
18,18,17,18
57,57,57,58
97,96,97,97
12,14,12,12
43,44,42,42
97,98,97,97
13,12,13,13
44,43,44,44
97,97,98,98
11,10,10,10
38,38,38,38
93,93,94,93
26,26,25,26
75,76,75,75
73,72,73,73
77,77,77,77
69,69,69,69
85,84,85,84
51,52,51,53
99,98,99,99
5,6,5,5
20,21,20,19
63,64,62,62
93,93,93,92
27,27,26,28
78,78,78,78
67,68,68,68
87,86,87,87
45,46,46,45
98,97,98,97
8,9,8,9
30,30,30,30
82,82,83,83
58,58,58,58
96,96,96,96
14,14,14,14
48,48,48,48
98,98,99,98
6,6,5,6
22,22,21,23
67,68,67,69
87,87,87,86
46,45,45,47
98,98,98,98
8,7,8,8
29,28,28,29
81,81,82,81
60,61,60,61
95,94,94,94
20,21,21,21
64,64,65,65
91,91,91,92
33,32,32,32
87,87,87,86
46,46,45,46
98,98,97,97
8,7,9,9
28,28,29,29
80,79,80,80
64,65,64,63
91,92,91,92
32,31,33,31
86,86,86,85
49,49,48,49
99,98,99,99
5,6,5,5
19,20,19,19
61,62,60,61
94,93,94,95
23,24,23,22
70,71,70,69
83,82,83,84
