1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,99,100,99
5,4,3,5
18,17,15,19
59,57,54,60
95,96,97,95
19,17,14,19
61,57,53,60
93,95,97,94
25,21,18,23
73,68,63,72
77,82,86,78
67,61,56,67
84,90,91,86
51,41,39,48
94,95,94,97
21,19,22,15
63,63,66,55
90,91,89,94
35,34,37,27
86,87,89,80
46,45,41,56
96,96,95,96
16,15,17,16
52,51,54,53
97,98,98,98
13,11,10,10
43,40,39,38
95,94,94,94
19,20,21,21
61,63,64,63
93,92,92,92
26,28,27,27
75,78,77,77
74,70,72,71
75,79,78,78
73,69,70,70
75,81,80,80
71,65,66,65
77,84,84,85
66,58,59,57
84,91,91,92
51,40,39,38
92,95,94,93
27,23,23,27
77,73,73,77
69,75,74,69
82,78,78,84
57,63,64,54
94,92,92,96
23,26,26,19
68,73,73,63
83,80,80,88
53,60,58,47
94,94,95,96
21,22,19,17
63,66,62,59
89,90,91,93
36,36,34,30
86,90,87,85
46,40,45,49
96,96,97,99
14,15,12,9
46,49,43,38
96,97,97,95
15,14,13,18
50,48,48,54
98,98,99,99
8,8,6,5
29,30,26,24
80,81,77,75
63,62,67,69
92,93,89,88
30,28,35,37
82,81,86,89
57,59,51,46
95,95,97,98
19,18,14,13
60,60,52,50
93,94,97,97
26,23,18,18
73,71,64,64
76,79,85,84
69,66,57,59
81,85,92,89
56,53,41,45
91,97,95,95
29,20,24,22
77,69,73,72
68,78,74,75
81,73,79,77
59,70,63,66
91,86,92,89
32,41,31,35
85,92,85,88
50,39,50,44
96,95,97,97
15,18,12,13
49,54,44,46
98,97,98,98
9,11,9,8
32,35,32,31
85,88,86,83
50,45,48,52
98,97,99,98
8,10,6,8
30,34,26,30
83,85,78,83
55,52,62,56
96,98,95,96
13,11,17,14
46,42,52,46
97,97,97,98
12,11,11,9
41,41,39,35
95,96,95,92
18,17,19,24
59,58,60,67
94,95,95,90
20,19,18,30
63,61,61,74
90,93,93,81
33,30,28,49
85,83,82,94
50,53,54,34
96,98,96,91
16,11,15,26
53,45,52,66
97,98,98,92
11,9,9,21
37,35,34,55
91,91,90,96
31,32,33,23
84,86,86,75
52,49,49,65
97,98,97,92
13,9,11,22
43,37,40,57
95,93,94,96
17,22,20,15
56,62,60,53
96,94,95,98
14,19,17,11
47,55,52,42
97,98,98,96
12,10,8,14
40,38,35,44
94,94,92,96
22,22,26,18
67,68,73,62
86,85,81,90
47,49,56,40
97,98,97,95
13,9,13,17
44,37,44,51
96,93,97,98
14,20,12,10
46,57,44,40
97,96,98,96
11,13,9,13
38,41,35,41
92,94,91,95
29,25,32,23
80,77,83,74
61,67,57,69
92,89,95,88
28,34,23,36
78,84,74,86
65,58,72,56
86,93,82,93
45,34,53,33
94,91,97,90
21,27,15,30
65,73,55,76
88,81,94,79
41,52,30,56
92,96,86,95
28,20,39,22
79,70,88,72
65,76,52,73
88,78,93,81
42,57,31,53
92,96,87,96
27,20,37,19
76,68,85,67
70,79,58,80
79,71,89,70
63,73,48,75
88,81,95,80
41,53,27,54
91,96,83,95
32,22,46,24
83,75,92,75
54,66,39,66
93,90,94,91
24,30,23,28
71,79,71,76
80,72,81,75
61,71,62,68
92,85,93,88
29,42,27,36
79,89,78,86
64,50,66,53
87,93,89,94
44,33,40,32
93,89,94,89
24,32,23,32
70,80,70,80
80,70,82,70
60,74,59,74
90,82,92,83
32,47,29,46
81,91,81,91
58,42,60,42
91,94,94,93
31,26,26,28
84,79,79,82
53,60,60,56
96,95,95,97
15,18,18,12
