1,1,1,1
4,4,4,4
15,15,15,15
50,50,49,50
99,99,100,99
5,4,3,5
18,16,15,18
59,56,54,58
95,96,97,96
18,16,15,17
59,55,54,58
95,96,97,95
20,17,15,18
62,57,55,61
92,95,95,92
29,23,23,28
79,74,74,80
64,71,72,64
89,84,84,90
38,46,47,36
91,95,96,91
31,25,23,31
83,77,76,84
55,63,65,54
95,93,91,97
19,23,27,15
61,65,71,56
93,91,87,96
25,28,36,18
73,77,83,65
76,72,63,84
70,75,82,59
81,78,68,89
58,63,75,47
93,92,83,96
25,27,44,20
72,74,87,67
78,76,60,84
65,69,82,59
86,86,69,92
45,47,67,36
92,96,89,91
29,21,35,32
81,72,85,85
59,71,53,55
94,87,97,96
21,34,16,17
65,79,58,59
89,75,93,93
39,59,31,31
91,94,88,87
31,26,38,38
83,79,89,89
55,62,46,46
96,94,98,97
16,19,11,13
51,58,44,48
97,96,97,98
11,13,12,9
39,43,41,34
92,95,94,90
27,23,24,31
78,73,75,82
68,73,72,62
85,80,82,90
49,57,54,41
97,96,98,96
12,13,10,13
42,44,39,44
96,97,94,96
17,14,19,15
54,51,58,52
97,97,98,98
11,11,10,10
38,39,37,36
93,93,92,92
27,26,28,29
77,75,79,80
69,72,68,66
83,81,84,86
55,59,54,50
96,96,97,98
15,16,13,12
50,52,47,46
97,98,97,98
11,9,11,10
39,34,40,36
93,90,94,93
27,31,25,27
77,82,75,77
70,63,73,70
82,87,79,82
57,50,62,57
95,97,94,95
18,13,21,18
58,51,62,57
95,98,93,95
20,14,22,18
60,52,64,60
92,97,91,94
27,18,30,24
74,65,78,73
74,83,70,77
73,63,79,71
76,86,70,79
69,56,76,67
82,91,76,85
55,42,65,51
93,94,91,96
25,23,29,19
70,69,77,65
81,83,75,86
59,58,68,52
92,95,90,96
29,23,33,21
75,72,83,70
72,76,62,78
76,75,86,72
69,72,56,76
81,80,90,76
60,61,47,67
91,92,95,89
32,30,24,36
84,83,77,88
52,54,62,46
97,98,94,97
13,10,17,11
44,39,51,41
96,95,98,95
14,16,11,16
47,51,42,50
98,98,97,99
9,7,10,6
31,28,34,27
85,83,87,81
51,54,47,57
98,98,98,98
8,7,9,7
28,27,30,26
79,77,81,78
64,67,61,66
90,88,93,89
34,38,30,37
88,91,86,89
41,37,45,39
94,93,96,94
22,25,18,21
67,70,62,67
87,85,90,87
45,48,39,45
95,97,94,97
17,14,20,14
55,51,60,51
97,99,96,97
13,9,15,12
43,36,48,42
96,93,98,96
15,22,12,14
51,60,45,50
98,95,98,99
8,13,9,6
30,39,31,26
82,89,83,79
58,47,56,62
96,97,96,93
16,15,16,21
54,51,53,61
97,97,98,95
11,11,8,16
37,38,33,46
91,91,89,96
32,32,36,23
85,85,88,76
51,51,46,63
97,98,97,94
10,9,11,18
36,34,38,48
91,90,92,96
33,34,31,23
87,88,86,77
46,44,47,60
97,96,98,95
13,14,9,16
44,46,37,50
97,97,95,97
13,12,17,12
45,43,51,42
97,97,98,96
11,11,10,13
40,40,37,42
94,95,92,95
22,21,25,19
67,66,72,64
86,88,82,89
47,45,53,42
97,97,98,96
11,11,8,13
39,38,34,42
93,93,90,94
25,25,31,23
74,74,80,72
76,76,68,79
72,71,79,69
79,80,70,83
64,64,75,60
89,91,80,92
37,34,52,32
90,88,94,88
35,38,27,39
88,91,81,91
41,35,53,36
93,91,96,92
25,30,20,28
73,79,67,76
77,71,83,74
68,75,61,73
82,77,89,79
55,63,46,61
93,92,96,94
25,27,20,24
72,75,67,72
77,75,83,79
66,71,60,66
