1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,99,99,98
5,5,3,6
18,19,13,20
58,60,50,61
95,95,98,94
18,18,12,20
57,58,46,61
94,96,97,93
22,18,14,24
65,60,54,70
85,91,94,84
45,37,29,51
87,90,83,96
44,39,53,26
93,94,96,82
25,23,19,47
71,70,64,88
78,81,86,53
62,61,51,87
84,90,94,58
48,39,30,80
84,91,84,70
50,39,51,71
94,94,98,85
21,23,13,40
63,67,50,84
87,87,95,65
41,43,27,74
84,93,80,79
53,35,60,61
95,92,95,95
17,26,18,17
55,68,57,56
95,89,97,96
17,32,14,15
53,75,50,50
94,80,97,96
20,48,15,17
59,86,53,57
91,62,95,96
29,71,22,20
71,78,68,66
79,71,82,85
63,75,59,55
87,78,92,93
39,59,32,29
83,91,86,82
55,39,50,58
94,95,97,97
21,21,14,16
65,65,53,56
87,89,95,94
41,40,25,29
90,94,80,85
35,27,54,45
86,80,94,94
46,58,31,29
90,93,87,84
33,27,41,47
85,80,91,94
48,59,37,31
92,94,93,86
29,25,27,41
79,75,78,89
63,70,66,46
85,83,88,93
46,51,44,33
88,94,93,87
41,28,31,43
93,83,87,95
26,45,39,20
71,89,87,65
77,52,56,85
62,87,86,54
83,57,60,94
47,80,79,31
83,70,71,84
54,73,72,53
93,84,84,97
23,44,44,15
66,87,87,56
83,57,57,93
49,81,81,33
86,70,69,87
46,71,72,44
92,84,84,96
28,44,44,20
77,90,90,68
68,46,46,80
80,93,93,70
58,37,37,75
86,91,91,78
44,37,37,60
90,92,91,93
34,31,33,29
87,85,87,83
44,49,44,52
92,97,96,96
30,18,21,20
80,65,70,68
61,80,76,77
87,71,76,75
44,69,62,64
90,86,92,90
36,44,30,37
88,95,85,90
40,26,47,37
88,80,95,90
39,55,26,37
88,94,81,91
39,28,53,34
88,83,95,87
41,51,25,42
89,96,79,93
38,23,57,31
88,76,93,84
41,62,30,49
88,92,84,95
40,32,48,26
88,86,95,80
39,44,26,55
87,95,80,94
43,27,56,30
89,82,94,85
39,52,27,47
89,95,81,95
37,26,52,25
86,80,94,78
46,58,30,60
89,94,85,92
37,27,46,31
90,83,95,87
34,48,24,40
84,94,77,92
50,31,63,36
91,87,92,90
31,40,30,33
82,91,82,86
56,39,58,51
92,94,96,97
29,24,21,18
76,74,69,64
68,73,79,84
78,79,69,62
63,64,77,83
82,88,74,65
55,46,68,78
88,95,86,75
41,27,45,63
90,82,96,90
36,51,23,35
88,94,76,90
41,27,62,38
90,83,92,92
34,49,30,30
85,93,83,84
49,33,54,52
91,89,96,97
30,35,19,19
81,88,69,67
58,48,76,77
90,97,78,77
35,20,57,58
83,70,92,92
53,73,37,37
91,83,92,91
32,47,29,32
83,93,82,86
53,35,56,50
93,91,96,98
24,30,17,14
70,79,61,55
79,70,88,92
59,76,47,39
86,77,94,92
42,60,29,34
84,91,81,87
52,38,57,47
95,94,97,98
18,20,14,12
56,62,51,46
94,94,98,97
21,21,12,14
61,64,49,52
89,91,96,96
35,34,22,23
79,86,72,73
65,53,75,74
86,95,78,79
46,28,61,58
94,85,94,96
22,41,24,18
66,85,69,61
84,63,84,91
48,77,51,39
88,76,95,91
40,62,27,35
90,93,83,90
34,29,49,35
85,82,94,88
49,55,31,43
92,95,87,95
28,21,39,22
78,70,89,71
65,77,49,76
84,74,93,75
50,67,34,65
89,88,88,89
39,41,41,39
91,94,93,93
31,25,27,27
80,77,79,78
61,68,64,66
87,86,89,88
44,46,40,43
92,96,93,96
29,20,26,19
78,68,76,66
65,78,70,81
