1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,99,98
5,7,3,6
18,23,15,20
58,65,53,62
95,92,97,94
17,25,14,21
55,66,50,62
96,91,98,95
13,25,11,17
45,62,41,51
96,94,96,98
15,19,14,11
51,57,49,44
98,97,99,98
9,11,7,8
34,37,29,32
87,90,83,86
44,39,51,47
96,95,97,97
15,18,13,12
49,54,46,45
97,98,98,97
13,11,10,12
43,40,38,42
95,94,94,96
19,21,20,17
60,64,63,57
94,92,93,95
23,27,25,20
68,74,71,66
83,80,81,87
53,59,57,48
94,95,96,96
21,20,18,17
63,64,61,59
89,90,93,94
35,35,30,27
85,88,84,81
51,46,52,57
97,98,98,97
13,9,9,13
44,38,37,44
96,94,94,97
15,19,20,12
50,56,59,46
98,97,97,97
9,11,10,11
33,35,35,36
86,88,88,89
46,43,43,42
97,96,96,97
12,13,13,13
41,44,43,42
94,96,96,96
22,18,18,18
67,62,61,62
86,91,91,90
48,39,39,40
96,95,96,95
15,17,16,17
49,54,52,53
97,97,97,98
11,11,10,10
38,39,37,36
92,92,91,91
29,29,30,30
81,80,82,82
60,62,59,58
92,93,94,95
27,26,23,23
75,75,73,72
71,73,75,76
77,78,75,74
66,68,70,73
83,84,83,80
54,53,55,59
91,96,95,94
31,22,24,26
82,73,75,79
57,69,66,63
93,89,90,93
24,34,30,24
70,81,78,72
81,69,74,80
57,74,69,61
92,82,88,93
27,46,36,26
73,88,83,74
74,54,62,76
70,88,85,71
78,56,61,80
62,83,81,62
86,67,71,90
42,70,66,37
86,84,87,89
48,51,46,41
98,98,99,97
9,8,7,10
31,30,27,33
84,83,80,86
54,55,60,49
97,98,96,98
13,10,14,11
44,38,46,40
96,95,97,95
14,18,12,17
48,54,43,52
97,97,98,98
10,10,10,9
36,36,35,33
90,91,90,89
35,34,35,37
88,88,90,91
40,41,37,36
92,94,92,91
28,25,29,30
77,75,79,81
68,72,67,65
82,80,86,86
56,60,51,50
92,94,96,96
29,25,20,20
78,75,69,69
65,70,77,77
85,83,76,76
47,53,62,63
94,97,93,92
23,15,24,27
69,59,72,74
82,90,81,78
57,44,59,64
93,97,94,92
26,18,23,28
73,64,72,77
75,85,78,72
69,58,69,75
79,90,82,76
60,46,58,67
87,93,93,87
41,31,32,44
86,85,86,93
47,50,46,34
97,98,99,92
11,9,7,23
38,35,31,58
91,90,87,94
31,33,39,26
83,85,89,79
55,52,45,62
96,97,97,94
17,13,12,21
53,48,47,61
96,97,98,95
16,13,12,18
50,46,45,56
95,97,98,96
17,13,12,16
54,48,46,52
95,97,96,97
18,14,17,14
54,49,54,49
94,97,97,97
19,14,15,14
55,51,52,51
94,98,97,98
20,13,15,13
58,50,53,50
93,97,97,96
23,17,16,17
63,58,57,59
90,94,95,93
34,26,26,28
83,79,78,81
54,61,62,58
97,95,95,97
11,17,16,12
39,48,47,40
93,97,97,93
27,18,17,26
77,66,65,76
69,81,81,71
83,70,70,82
54,72,73,56
94,84,85,95
22,41,39,19
65,84,83,63
87,66,69,90
42,69,69,38
91,87,87,92
33,39,40,29
85,91,91,83
48,39,39,53
96,94,94,97
16,20,19,13
52,59,57,47
97,97,97,98
11,11,11,10
37,38,38,36
91,91,93,90
32,32,29,34
84,85,82,87
51,51,56,48
96,99,97,97
14,9,13,13
47,37,46,45
96,95,98,97
13,17,10,12
46,52,39,43
97,98,95,97
12,10,15,11
42,39,48,40
95,94,98,94
18,21,12,20
59,62,49,62
94,94,98,94
21,22,14,22
63,66,52,66
90,88,94,88
36,38,27,39
