1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,99,99
5,6,4,4
18,22,15,15
58,66,54,53
94,91,97,97
22,29,15,15
64,77,54,54
85,74,95,94
45,67,27,29
83,87,80,82
53,48,60,57
91,97,93,94
30,16,26,23
78,60,77,73
64,86,68,74
81,57,85,78
54,85,51,64
84,60,95,90
49,83,27,40
88,66,80,92
39,75,58,31
86,77,93,84
46,63,32,50
88,91,86,96
40,35,45,22
89,90,96,73
37,36,22,66
83,89,71,87
54,43,73,47
88,94,82,95
39,28,54,24
89,82,95,77
37,51,25,60
84,94,76,92
52,31,66,36
89,86,89,92
38,45,39,32
88,94,92,86
40,27,31,45
85,80,85,95
48,59,50,27
90,95,97,81
33,24,18,54
83,75,66,94
51,67,78,31
87,87,73,86
42,44,69,46
90,95,87,95
35,23,42,22
82,73,92,72
55,71,36,72
86,82,90,81
47,55,39,56
91,95,94,95
31,22,25,23
79,71,76,72
60,76,69,74
82,75,84,77
53,69,53,64
86,86,94,90
44,46,27,38
88,94,81,91
39,26,55,35
88,79,94,90
41,58,28,38
85,93,80,92
47,31,58,35
91,87,95,91
32,41,23,33
82,91,74,86
55,39,70,50
87,92,83,95
43,32,52,24
88,87,95,77
40,43,23,61
87,93,76,91
41,29,64,34
87,83,89,88
43,52,39,41
90,96,93,94
35,21,29,26
84,71,83,79
51,73,54,62
88,81,96,92
40,56,23,33
90,95,75,88
34,24,62,40
81,74,90,90
57,71,42,42
86,84,92,93
46,52,33,32
90,97,88,88
35,19,40,41
85,68,92,92
48,75,35,34
88,79,88,89
42,60,42,40
91,94,95,94
31,24,23,26
77,74,72,75
65,73,75,72
77,79,76,80
63,65,70,63
78,87,81,87
60,50,60,49
78,92,91,93
59,36,40,34
80,87,91,87
56,47,39,48
81,93,91,93
54,34,39,33
83,88,91,86
50,44,37,49
83,93,89,95
51,34,41,29
88,89,94,82
40,38,27,52
85,91,81,95
47,37,57,27
90,92,95,82
36,32,24,52
86,86,75,95
45,47,65,26
87,96,89,79
44,24,40,59
91,77,94,94
31,59,25,25
77,90,76,76
64,44,70,70
79,92,83,83
61,38,58,58
81,90,92,91
55,41,35,39
83,93,88,90
51,33,44,41
87,87,94,94
41,43,27,28
85,93,80,81
49,32,58,58
91,87,95,94
33,41,24,26
83,92,75,78
52,35,69,63
87,88,86,92
42,41,45,33
89,94,94,88
36,26,25,41
84,78,76,92
50,61,65,34
87,93,88,88
43,32,42,41
92,88,95,95
28,38,21,21
73,86,67,67
73,54,83,83
67,90,59,58
76,48,90,90
58,87,41,42
76,53,91,90
61,87,41,42
78,53,91,91
54,87,38,39
77,55,87,89
63,87,49,46
79,54,93,93
52,85,33,33
76,58,85,85
65,87,56,54
79,54,92,93
52,85,35,33
77,57,86,84
63,88,52,55
80,54,92,92
50,85,34,34
76,57,86,85
67,88,54,55
79,52,92,93
54,86,37,34
79,56,89,85
58,86,45,52
81,57,94,93
51,85,31,33
78,59,83,84
62,86,57,55
82,57,92,93
49,83,34,31
78,61,85,83
64,86,54,58
83,58,94,92
47,83,29,34
80,62,80,85
62,84,62,52
88,63,92,96
39,77,33,23
81,73,85,72
58,72,52,73
91,82,96,81
32,52,19,52
81,93,66,93
56,35,79,34
86,89,70,88
46,42,72,43
89,94,83,96
37,26,51,22
86,79,95,73
45,60,27,68
87,93,82,86
42,29,54,46
90,85,96,96
32,46,20,20
79,92,68,67
62,38,79,81
82,90,70,68
55,41,74,78
86,93,78,72
44,30,60,69
88,84,93,86
41,50,30,47
89,95,86,95
