1,1,1,1
4,4,4,4
15,15,15,15
50,49,50,50
99,98,100,99
5,8,3,3
18,25,12,14
59,70,48,50
94,87,97,97
22,39,15,13
66,85,56,52
84,59,93,95
49,82,31,28
85,66,86,82
47,76,47,56
91,76,96,96
32,60,20,20
79,90,68,67
62,43,79,80
81,92,71,69
57,37,74,76
85,90,78,77
48,39,62,63
88,93,93,91
39,31,31,33
88,85,85,88
38,47,46,40
85,94,94,91
47,29,30,36
89,82,85,91
38,52,47,34
89,96,96,90
37,21,22,37
83,72,72,90
53,72,72,40
89,81,83,94
36,53,51,27
87,96,95,81
42,24,25,54
87,76,78,95
44,63,60,27
91,91,94,82
31,31,25,50
79,83,76,94
61,57,69,34
83,93,84,87
52,32,53,46
88,86,96,96
41,47,23,22
89,96,75,74
38,22,64,65
86,74,89,89
45,67,40,41
88,88,93,93
41,41,30,29
90,94,85,84
32,26,45,46
79,78,92,92
61,66,39,39
83,87,91,91
53,47,38,38
88,95,92,91
41,25,32,34
89,78,87,88
38,59,43,40
86,94,93,93
45,30,31,31
88,84,86,86
40,50,46,45
90,96,97,94
35,22,20,25
82,72,67,75
56,73,78,68
87,80,74,85
42,56,67,47
90,96,88,96
34,21,40,21
82,72,91,71
54,72,39,74
88,82,92,79
41,54,32,58
90,95,87,95
33,22,41,23
81,71,91,73
57,74,39,72
86,79,93,81
45,59,32,57
90,94,87,95
35,26,41,24
84,78,92,76
49,63,35,66
89,91,89,89
39,35,38,38
89,89,91,92
37,37,33,32
82,90,87,85
54,40,48,51
88,93,95,97
40,31,25,21
90,86,79,73
33,43,56,65
80,93,92,87
59,36,38,49
85,90,90,95
48,40,38,27
90,93,92,81
35,27,31,54
85,80,85,95
48,59,49,27
89,94,96,81
39,27,22,54
89,80,73,95
37,55,66,23
83,94,86,74
54,31,49,70
88,86,95,85
40,45,26,46
90,96,79,96
35,20,57,20
81,68,93,69
56,77,35,76
87,75,89,77
42,65,39,63
90,90,93,92
35,36,29,31
84,88,82,84
50,44,57,51
89,94,95,96
38,27,25,21
89,81,78,72
37,53,59,67
83,94,93,86
53,31,34,49
89,85,88,96
37,45,40,23
88,95,92,74
40,25,31,65
86,77,85,88
46,63,49,43
91,91,96,95
30,31,20,21
79,84,67,69
61,56,80,78
83,94,69,72
51,31,75,70
87,85,78,84
42,48,60,51
89,96,93,96
37,22,30,23
86,73,84,75
45,68,51,66
87,87,95,88
43,44,25,42
92,97,79,95
27,17,54,22
73,61,92,69
73,87,43,81
67,51,88,64
77,93,52,86
58,36,86,51
78,88,56,94
58,46,86,34
81,92,57,87
52,35,83,47
79,87,62,93
59,49,84,36
84,95,61,89
45,26,79,41
79,76,69,90
65,69,80,44
87,85,71,94
44,49,70,29
89,95,85,84
37,25,47,49
87,77,95,95
42,62,26,25
88,92,80,78
42,32,56,61
90,86,95,93
35,43,25,28
83,92,76,81
52,36,67,59
88,89,87,94
39,38,43,27
90,92,95,82
35,31,24,51
82,84,75,94
55,54,68,32
88,96,87,86
41,23,43,45
90,75,95,95
35,63,23,23
83,89,75,75
52,42,67,67
88,94,87,88
39,28,43,41
89,82,94,94
35,52,26,27
83,94,79,79
54,31,63,63
88,85,91,91
41,48,34,35
90,96,88,90
33,21,38,34
80,70,89,86
59,76,43,52
85,76,94,95
48,66,31,29
90,89,85,83
36,37,46,50
86,91,95,95
45,37,26,27
89,91,80,81
39,34,57,54
88,88,94,95
39,41,27,24
85,93,80,77
48,31,58,64
90,86,94,90
34,44,24,34
84,94,77,88
49,30,64,44
89,86,91,95
