1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,98,99,99
5,7,5,4
18,22,17,15
59,66,57,52
94,90,96,98
23,33,18,12
67,82,60,49
82,65,91,94
52,80,38,30
82,70,90,82
53,75,40,57
88,78,93,94
39,60,29,26
80,91,81,78
60,39,60,66
86,92,92,89
46,35,33,41
91,90,88,94
32,34,39,25
80,86,91,74
59,51,40,70
83,94,91,82
53,30,38,57
87,85,92,94
41,48,33,27
86,96,87,80
46,25,44,58
89,78,96,95
38,60,22,25
86,91,73,76
44,34,69,64
86,88,86,89
45,43,47,39
92,96,97,93
29,19,16,26
75,65,59,76
69,84,89,71
72,59,48,79
70,89,90,67
69,48,44,83
69,89,90,60
68,46,45,88
69,91,89,49
67,43,46,90
68,89,89,46
68,47,46,89
68,90,90,46
67,44,43,90
68,88,88,43
67,48,48,90
68,90,91,45
67,45,42,89
68,89,89,46
67,47,47,89
67,89,89,47
67,45,46,89
68,89,89,46
67,47,46,89
67,89,89,47
67,46,46,91
68,89,90,42
67,47,43,88
68,91,90,49
67,42,46,90
68,88,91,44
67,49,43,89
68,90,89,46
67,44,48,90
68,90,89,45
67,45,46,89
68,90,89,46
67,43,46,89
68,88,90,46
67,48,45,89
68,90,90,46
67,43,43,89
68,89,88,46
67,48,49,91
68,90,90,43
67,44,45,88
68,89,88,49
67,47,48,91
68,90,89,42
67,44,46,88
68,89,89,49
67,47,46,91
68,90,89,43
67,45,46,89
68,90,89,45
67,45,46,90
68,88,89,44
67,48,46,89
68,90,89,47
67,44,47,89
68,89,90,47
67,47,44,90
68,89,89,45
67,46,45,89
68,89,90,47
67,47,45,89
68,89,90,47
67,46,45,90
68,90,89,45
67,44,48,89
68,90,90,47
67,44,44,89
68,89,90,46
67,47,45,89
68,90,90,46
67,45,43,89
68,90,90,46
67,45,45,90
68,89,90,44
67,46,43,89
68,90,89,47
67,44,47,89
68,88,90,47
67,48,43,90
68,91,88,43
67,43,48,89
68,88,90,46
67,48,43,90
68,90,89,45
67,44,47,90
68,90,89,45
67,44,46,89
68,89,89,45
67,46,46,90
68,90,91,44
67,45,43,89
68,89,88,46
67,47,48,90
68,89,90,43
67,47,43,88
68,90,89,48
67,44,46,90
68,89,89,44
67,46,46,89
68,89,89,46
67,46,46,90
68,90,90,45
67,45,43,89
68,89,89,45
67,47,46,90
68,90,89,45
67,44,45,90
68,89,90,44
67,46,44,90
68,90,89,45
67,45,47,90
68,90,90,45
67,45,44,89
68,90,89,46
67,45,46,89
68,89,90,46
67,47,45,90
68,90,90,44
67,45,45,89
67,89,90,46
67,47,44,90
68,91,89,44
67,43,47,90
68,89,91,45
67,47,43,90
68,90,88,45
67,45,48,89
68,89,91,47
67,47,43,89
68,90,88,46
67,46,48,89
68,90,90,46
67,45,44,89
68,90,90,46
67,44,44,90
68,90,88,44
67,45,48,88
68,88,90,49
67,48,44,90
68,90,90,45
67,45,44,90
68,90,90,44
67,45,44,89
68,90,89,46
67,43,46,90
68,89,89,45
67,47,46,90
68,90,90,44
67,44,43,90
68,89,89,45
67,46,46,89
68,90,90,47
67,45,45,91
68,90,90,43
67,44,44,89
68,88,90,47
67,48,45,90
68,90,90,45
67,45,44,89
68,89,89,47
67,47,46,90
68,90,90,44
67,45,45,90
68,89,90,45
67,46,44,90
68,89,90,43
67,46,45,90
68,90,89,45
67,43,46,90
68,90,90,45
67,45,44,89
68,89,89,47
67,46,46,90
68,90,90,44
67,44,44,89
68,89,89,46
67,47,48,90
67,91,89,45
67,42,47,90
68,89,89,45
