1,1,1,1
4,4,4,4
15,15,15,15
50,50,50,50
99,99,99,98
5,5,5,6
18,18,19,22
59,59,60,64
95,95,95,92
20,19,20,26
62,61,63,71
91,94,93,85
31,25,28,43
80,77,80,91
60,66,63,43
88,88,91,94
39,41,35,29
89,93,90,84
37,29,36,48
88,83,90,95
41,50,38,27
89,95,91,82
38,24,34,50
88,78,89,96
40,58,40,24
89,93,93,77
39,30,31,59
88,85,86,93
41,47,45,32
89,95,95,87
38,25,26,42
87,79,81,94
42,57,55,30
89,95,95,85
37,25,24,45
87,79,78,95
43,58,59,28
89,94,92,83
37,27,31,49
88,81,86,94
41,53,45,29
89,95,94,85
38,25,27,46
87,78,81,95
42,59,54,28
89,93,95,83
37,30,25,49
87,85,79,95
43,48,58,28
89,94,93,84
36,26,29,48
87,81,83,95
43,55,51,28
90,95,96,83
36,24,22,48
86,78,74,95
45,59,65,29
90,93,90,84
34,28,35,46
86,83,89,93
46,53,41,33
92,96,95,90
30,19,23,34
80,68,73,85
60,78,70,53
90,76,84,96
35,59,46,23
84,91,92,74
52,40,36,68
92,94,92,88
29,25,30,38
80,76,81,88
61,69,61,48
90,88,94,97
33,40,27,19
82,90,79,68
57,43,62,75
90,95,92,80
33,23,31,53
85,76,85,94
49,64,50,33
93,93,97,89
25,26,17,33
73,76,63,83
76,73,86,63
69,74,55,85
79,76,90,61
61,68,44,83
84,85,92,66
49,50,36,74
88,95,90,79
40,26,37,57
92,81,92,94
30,49,30,25
79,91,81,76
63,42,61,69
87,93,91,86
44,32,36,46
92,88,91,95
28,37,30,21
77,86,81,71
66,54,62,75
83,93,89,76
52,34,43,64
90,90,93,90
36,37,28,36
88,91,82,90
41,35,52,37
91,89,96,92
30,35,21,30
80,87,72,82
61,51,73,60
88,95,82,93
40,27,52,29
90,82,95,84
35,50,25,47
86,94,78,94
46,31,60,31
91,87,93,88
31,40,27,39
82,91,80,90
56,42,61,43
92,96,93,95
29,21,26,23
77,69,77,72
66,78,68,74
82,72,84,77
56,71,54,66
90,85,95,90
35,46,24,36
87,95,78,89
44,28,59,41
93,84,95,94
27,43,20,23
74,89,68,71
73,51,82,78
73,89,63,70
73,50,84,80
69,88,59,65
75,52,89,84
64,87,48,57
78,57,91,91
58,82,41,40
82,66,90,90
53,77,42,42
87,76,94,93
43,61,30,32
90,93,86,88
34,28,43,39
88,83,93,92
42,52,30,33
94,97,86,90
23,16,38,31
68,59,84,79
83,92,64,72
52,38,77,70
91,92,78,85
31,30,55,44
80,80,91,91
62,63,43,43
88,91,94,95
41,35,29,27
90,90,85,82
34,35,45,50
85,88,93,93
49,45,34,34
92,96,90,90
29,20,34,34
80,70,85,85
62,75,53,55
89,79,95,94
35,55,25,27
84,93,78,80
51,35,63,59
93,89,93,95
27,34,26,22
76,83,77,71
70,61,70,77
80,89,81,73
61,46,61,72
88,95,92,83
39,25,33,50
85,78,86,94
48,60,47,31
95,94,97,89
20,21,15,32
61,64,53,77
91,91,95,78
31,31,22,55
79,81,73,91
64,61,73,43
86,91,81,93
47,38,57,32
92,93,95,88
28,27,22,36
77,78,70,86
68,68,77,54
82,84,74,92
55,53,69,39
89,94,87,93
37,27,41,30
87,80,93,85
43,56,32,48
93,96,88,97
26,19,36,18
73,66,84,62
75,85,60,87
68,57,86,54
79,91,60,91
57,41,82,40
85,92,68,92
46,34,72,36
87,88,82,90
44,43,53,39
95,96,97,94
18,16,14,21
56,54,50,62
95,98,97,94
19,13,14,21
58,49,51,63
92,97,96,92
26,16,20,29
68,59,64,76
